comments,sentiments,grade,score,ScenicSpot,labels
晚上来的，夜景美丽一些。第一次坐摩天轮，没有学生票有点小贵，一圈说是13分14秒，速度上升比较慢，最高点有表示。看夜景还不错，就是时间比较短，一个轿厢里坐6个人。,0.999350026,1,4,琴岛之眼摩天轮,pretty good
轿厢里不怎么干净，感觉不值这个钱,0.202413955,0,2,琴岛之眼摩天轮,pretty bad
夜景很美，就是周边可玩的太少，带孩子去有些单调了。,0.992430071,1,3,琴岛之眼摩天轮,pretty good
设施保养的很好，第一次做摩天轮，买的单人票  结果进厢时工作人员小哥哥让我一个人坐，体验了一下包厢的感觉  特别愉快  晚上坐的  给美好的一天画了个完美的句号,0.999544515,1,5,琴岛之眼摩天轮,pretty good
夜景很漂亮  强烈推荐  很适合情侣,0.998399554,1,5,琴岛之眼摩天轮,pretty good
还行，孩子喜欢，不过太小了害怕,0.832190203,0,3,琴岛之眼摩天轮,pretty good
个人感觉晚上去玩比较好，晚上去真的很美。,0.953020217,1,5,琴岛之眼摩天轮,pretty good
嗯景色飞非常好,0.957195378,1,5,琴岛之眼摩天轮,pretty good
缓缓的，一会就玩完了，不过瘾呢，外面看好看,0.989440115,1,3,琴岛之眼摩天轮,pretty good
还行，就是人多,0.753906608,0,5,琴岛之眼摩天轮,pretty good
和男朋友一起去的，一圈是13＇14＂，一起欣赏了黄岛晚上的夜景，很有纪念意义。,0.99238636,1,5,琴岛之眼摩天轮,pretty good
今天和对象，小宝一块去的，很好一点都不怕高景色也美说是最高点就是离星星最近的地方,0.99784706,1,4,琴岛之眼摩天轮,pretty good
没什么意思，就十分钟。视野也不行。,0.839983655,0,2,琴岛之眼摩天轮,pretty good
不太好不好玩没意思环境太差了再也不去了,0.003069697,0,1,琴岛之眼摩天轮,pretty bad
晚上乘坐可以看到开发区德夜景。,0.918654236,1,3,琴岛之眼摩天轮,pretty good
来第二次了 主要是挺美的,0.609348716,1,5,琴岛之眼摩天轮,just so so
恐高的我，陪孩子上去玩的,0.806781155,1,5,琴岛之眼摩天轮,pretty good
设施挺好，也够高，就是感觉一人45有些贵，在顶部也只能看见周围的景色，再远就看不到了,0.792197705,1,4,琴岛之眼摩天轮,pretty good
非常好夜景很美，机器运行很稳很浪漫值得一去,0.999971758,1,5,琴岛之眼摩天轮,pretty good
天公不作美，阴天有雾，看不清楚,0.531729358,1,3,琴岛之眼摩天轮,just so so
这个价位有丢丢高了哦 毕竟给外地来的游客设计的项目 但是当黄岛的指标物价格还能亲民些or时间长点。本人无恐高孕身8个月还是坐了，里面的卫生也一般。希望大黄岛多点好玩项目,0.986461681,1,3,琴岛之眼摩天轮,pretty good
还不错，可以看看，天气晴朗估计会好看吧，我们天气不好,0.338488049,1,3,琴岛之眼摩天轮,just so so
美团付过款上琴岛之眼直接扫码就能进入，不用经过换票环节，非常便利！,0.041220173,1,5,琴岛之眼摩天轮,pretty bad
很美很美，跟对象去的，气氛超级棒,0.999517881,1,5,琴岛之眼摩天轮,pretty good
玻璃要是擦干净就更完美了！晚上很漂亮！,0.968569239,1,3,琴岛之眼摩天轮,pretty good
非常好，晚上去的，夜景很漂亮，到最高点还有提示。非常适合拍照留念。,0.987252171,1,5,琴岛之眼摩天轮,pretty good
还行，时间短，视野不错,0.988479835,1,4,琴岛之眼摩天轮,pretty good
人不是很多玩的时候，就是小孩多，景色还是可以的。尽量不和小孩一个箱最好，图片无关,0.736989857,1,3,琴岛之眼摩天轮,pretty good
非常好，夜景很漂亮，非常棒的一次体验，来青岛强烈推荐体验一把。,0.999981672,1,5,琴岛之眼摩天轮,pretty good
直接购买，直接验券，非常方便。,0.10177638,1,5,琴岛之眼摩天轮,pretty bad
"「博士实验室」「沉船寻宝」「触摸池」「飞飞鱼」「飞行战士」「疯狂潜艇」「海马骑士」「蓝色森林」「明星舞台」「魔法历险记」
「螃蟹大战」「跳跳星」「跳舞水母」「通天鱼缸」「转转螺」
这里是大人和孩子的好去处，环境优雅，空调开放！室内的不用怕刮风下雨，免门票，我们家门口的乐园！",0.999999911,1,5,琴岛之眼摩天轮,pretty good
可以从高处观看海景，风景很美，孩子很喜欢，就是时间有点短,0.999821706,1,5,琴岛之眼摩天轮,pretty good
烂烂烂，重要的事说三遍！！！！！,0.001608028,0,1,琴岛之眼摩天轮,pretty bad
视野开阔，在海边风景优美，开放时间长,0.999963913,1,4,琴岛之眼摩天轮,pretty good
琴岛之眼，很不错，值得一座，还有就是希望晚上来坐，晚上灯光好一些,0.997600184,1,5,琴岛之眼摩天轮,pretty good
夜景不错的，就是乘坐时间太短😂,0.95063629,1,3,琴岛之眼摩天轮,pretty good
摩天轮很漂亮，就是我做完有些晕，工作人员很好,0.996418837,0,3,琴岛之眼摩天轮,pretty good
以为是跨海的，结果就在海边，团购的忘记领麦当劳可乐卷了也没人提醒，不过高峰期过了没什么人，随到随玩还是很好的，玩的时候天还亮，赶上开海海上船放礼花，晚上夜景的摩天轮挺好看，总之团购还是超值的,0.999962503,1,5,琴岛之眼摩天轮,pretty good
就是时间很短,0.570194207,1,5,琴岛之眼摩天轮,just so so
45块一个人，有点贵了。转了一圈，挺慢的。是个不错的游览方式。不坐的话，在下面适合拍照。,0.431254264,1,2,琴岛之眼摩天轮,just so so
很好哦，可以看整合开发区的美丽景色，强烈推荐「琴岛之眼餐厅」「琴岛之眼摩天轮」,0.999975437,1,5,琴岛之眼摩天轮,pretty good
非常棒的体验，唐岛湾美景尽收眼底，希望再坐一次。,0.9970985,1,5,琴岛之眼摩天轮,pretty good
一点都不高，不好玩啊啊啊啊啊啊啊,0.968632744,0,2,琴岛之眼摩天轮,pretty good
下午5点多坐的，下来逛了一会6点开始有灯光了，很漂亮！,0.480116147,0,4,琴岛之眼摩天轮,just so so
晚上去的，说是免费，去了说免费的名额满了，又花钱进的，这次傍晚下了几个雨点，进仓里有垃圾，冷气很足，我给孩子穿着长袖冻的小手冰凉，服务一般，不冷不热，下的的时候换了一个开仓门的小哥哥，小哥哥有特别提醒小心脚下，仓外玻璃上都是雨点，有点影响心情，其余满分,0.002235733,0,3,琴岛之眼摩天轮,pretty bad
"可以的，很好
【环境】
【交通】
【交通】
【项目】
【项目】
【餐饮】",0.987248246,1,3,琴岛之眼摩天轮,pretty good
这次自驾游，孩子非常想坐摩天轮，于是，到青岛的时候就选择了黄岛区住宿，步行就到了这里，成人票可以美团订，但是，孩子和老人票就需要现场购买了，是半价票，还赠送了麦当劳可乐免费券，摩天轮里边有空调，不热，一张票限坐一次，转一圈就下，感觉时间非常短暂，也不头晕，从至高点看周围的大海、看这个城市、看远处的高山，还是非常美丽的，这些图片是我在公交上拍的摩天轮远景，璀璨的灯光很是迷人。,0.993411839,1,4,琴岛之眼摩天轮,pretty good
还好 还好  还好  还好不还不错哦   大家可以去看看,0.986240771,1,3,琴岛之眼摩天轮,pretty good
晚上去的 夜景很好看 赶上了八点之前最后一班 下次再带着宝宝去玩,0.998865043,1,4,琴岛之眼摩天轮,pretty good
没啥可看的   玻璃太脏了没有还想在做的感觉,0.039821518,0,2,琴岛之眼摩天轮,pretty bad
非常适合情侣一起去，晚上应该会更好,0.786689562,1,5,琴岛之眼摩天轮,pretty good
还可以没上去做，妹妹做的，看着感觉还可以，很慢,0.585570063,1,3,琴岛之眼摩天轮,just so so
好好好~还是晚上去比较好看，有灯光,0.677244346,1,5,琴岛之眼摩天轮,just so so
夜景漂亮，可以看到整个海湾，值得一看,0.994442527,1,5,琴岛之眼摩天轮,pretty good
并不是很大，但是女朋友很喜欢，确实10分钟左右吧,0.817189683,1,4,琴岛之眼摩天轮,pretty good
设施不错，服务也很好，环境也可以，就是一圈的时间有点短，坐完之后孩子念叨了一天的摩天轮😁😁,0.99697384,1,3,琴岛之眼摩天轮,pretty good
票价太贵，就转了一圈，门票太贵了,0.095877432,0,3,琴岛之眼摩天轮,pretty bad
跟前女友去的 想她,0.228797689,1,5,琴岛之眼摩天轮,pretty bad
服务可以   就是价格有点高,0.680680443,1,4,琴岛之眼摩天轮,just so so
非常好，很稳，很安全。很不错的体验，推荐大家尝试！,0.998840348,1,5,琴岛之眼摩天轮,pretty good
晴天看比较壮观 多云的天气感受一般啊,0.893643062,1,3,琴岛之眼摩天轮,pretty good
晚上去的，景色很美,0.980982576,1,4,琴岛之眼摩天轮,pretty good
还可以，但是并不是特别特别大，10几分钟吧,0.387806587,1,4,琴岛之眼摩天轮,just so so
"怀着一点小女孩的期待，七夕节当天和男盆友一同前去的。由于节日的关系人很多，排了大概20分钟。整个琴岛之眼从外部要比在内部观赏美的太多,加上夜晚的灯光秀很有迷幻色彩。摩天轮上大概12分钟一周，前半周向外望去，仿佛漂浮在海面上，景色迷人。周围有奥特莱斯，海上嘉年华，冰场，吃饭购物娱乐各不耽误，可以休闲一整天，值得一去。",0.999999976,1,4,琴岛之眼摩天轮,pretty good
♡祝我总能恰好拍死嗡嗡盘旋在耳边的蚊子祝我常在换季的衣服里发现花剩的零钱祝我在下雨天时路上的空车都不拒载祝我新尝试的美食总比想象中的更好吃祝我做过的美梦都不会忘记祝我的心情永远像星期五的下午祝我永远活的像个孩子,0.99999836,1,3,琴岛之眼摩天轮,pretty good
还不错，可以看看海上的风景，人也不是很多！,0.994466763,1,3,琴岛之眼摩天轮,pretty good
挺好的挺好的挺好的 为了逗我的员工开心还得装着恐高这种感觉真好😄,0.979826784,1,4,琴岛之眼摩天轮,pretty good
一起团的联票，很实惠。十一人稍微有点多，但是比起别的经典的客流量好很多。孩子很喜欢玩。以后周末有机会还回来.排队也不需要等很久。总之很满意.,0.999894734,1,5,琴岛之眼摩天轮,pretty good
哈哈，后悔没有晚上去，白天也不错，整个唐岛湾尽收眼底。,0.75555837,1,3,琴岛之眼摩天轮,pretty good
转一圈，很慢。晚上灯光挺漂亮。。。。。,0.380953979,1,3,琴岛之眼摩天轮,just so so
十月一来的 不用排很长时间队 来放松放松还行吧反正可能晚上会好看,0.975688786,1,4,琴岛之眼摩天轮,pretty good
好看极了，情侣必去「琴岛之眼摩天轮」,0.995863682,1,5,琴岛之眼摩天轮,pretty good
以为不害怕了不，恐高的还是生理特性，不是那么能彻底克服！不过美景还是克服了恐惧！,0.938688089,1,5,琴岛之眼摩天轮,pretty good
"远观琴岛之眼也好看到不行
这是我第一次坐摩天轮
进了这么多分之一个包厢里 看远处城市模模糊糊的轮廓和朦朦胧胧的灯光缓缓落下又缓缓升起 感觉真的太美妙了
包厢里很凉快 空调温度很低 所以玻璃外面会糊一层水雾 有专门工作人员擦完水雾再让我们上 但还是会有水雾遮挡啦 这样的照片就已经是清楚的了
我本来以为要跟别人坐一个包厢 没想到我们两个人一个包厢
我一直在外放听歌 在里面唱歌自带混响 嘻嘻
总程十五分钟 我觉得刚刚好 提前看过评价


                             适  合  情  侣",0.998581882,1,5,琴岛之眼摩天轮,pretty good
还好 挺快的 天气好的时候坐,0.950731129,1,4,琴岛之眼摩天轮,pretty good
很喜欢摩天轮，在摩天轮上看风景好美~   下面也很适合拍照😎,0.999987094,1,5,琴岛之眼摩天轮,pretty good
45元就一圈太不实惠，坐着也一般不是太高,0.151754407,0,2,琴岛之眼摩天轮,pretty bad
挺好的，主要要去江边看看还有商场，到了晚上，摩天轮会很好看，江边景色也很好看,0.999982746,1,5,琴岛之眼摩天轮,pretty good
怎么说呢，没什么外景可看的，就是为了去打卡，跑了大半个青岛，心情还算愉悦，但是对本身的设施没啥可玩的意义。,0.965598483,1,4,琴岛之眼摩天轮,pretty good
还可以，服务等各方面都有很大提升的空间。,0.878970621,1,4,琴岛之眼摩天轮,pretty good
听说在摩天轮最顶端接吻会一辈子在一起哦⊙∀⊙！,0.990210957,1,5,琴岛之眼摩天轮,pretty good
过程中慢慢感悟，懂了很多，你会发现一个新体验,0.997858343,1,5,琴岛之眼摩天轮,pretty good
短短的时间浏览了唐岛湾周边的楼路。虽然恐高，但心情还是很兴奋的。,0.992805748,1,4,琴岛之眼摩天轮,pretty good
人不多，环境还好，带孩子去玩吧，不错的,0.988371665,1,4,琴岛之眼摩天轮,pretty good
很好可以俯瞰唐岛湾夜景真的很漂亮推荐,0.999807973,1,4,琴岛之眼摩天轮,pretty good
好玩，情侣可以去的地方，浪漫。,0.949209009,1,3,琴岛之眼摩天轮,pretty good
还不错，周围再扩建扩建会更好，有的地方很黑,0.939733026,0,3,琴岛之眼摩天轮,pretty good
「琴岛之眼餐厅」「琴岛之眼摩天轮」好玩极了,0.999338622,1,3,琴岛之眼摩天轮,pretty good
这次老公和儿子去坐的，还不错，假期不少人来玩,0.99151896,0,3,琴岛之眼摩天轮,pretty good
位于唐岛湾公园和滨海大道，环境很漂亮，可以看到大海和西边的青山，但是摩天轮太小了，应该更大更高一些，傍晚去应该会更美丽，可以看晚霞，旁边的彩虹桥特别漂亮，颜色亮丽，我觉得喜欢登高望远的朋友还是要去青岛电视塔，那里才是真正的青岛全景！,1,1,3,琴岛之眼摩天轮,pretty good
很好，不错的下次还去的,0.964410778,1,5,琴岛之眼摩天轮,pretty good
坐两次都是雾天，在上面会摇晃很害怕，,0.217125011,0,4,琴岛之眼摩天轮,pretty bad
出票很快，风景很好,0.963644502,1,5,琴岛之眼摩天轮,pretty good
还不错哦，孩子很喜欢，但排队很漫长,0.973729687,1,3,琴岛之眼摩天轮,pretty good
打卡bygg忽而今夏的拍摄地，棒棒的！,0.999363632,1,5,琴岛之眼摩天轮,pretty good
