,评论,得分,时间,点赞,回复
700,这个摩天轮对于其他某感觉来说小了点。到达顶端的时候看夜景看的不是很全，玻璃特别脏，以至于想拍个夜景拍的模模糊糊，可能开了空调的缘故，有水蒸气，不过里面的环境确实不敢恭维。几分钟一圈下来感觉什么都没看到。勉强给三星吧。,3.0,2020/8/21,0,0
701,挺高的，适合情侣，就是玻璃不太干净,3.0,2020/11/19,0,0
702,一生一世，打卡成功！,4.0,2020/11/19,0,0
703,"体验太太差了，排队时间太长了。因为工作人员一直不断让所谓的vip插队到最前面！而且所谓的vip也不是真的vip,就是包箱罢啦。非vip是一个家庭（哪怕只有俩人）一个箱。谁坐谁后悔",1.0,2020/10/22,0,0
704,当到达最高点想给我师妹来一张照片时…背景成功抢镜了，，，你们还没到最高点呢喂……祝你们幸福,4.0,2020/10/7,0,0
705,去过两次了，没什么感觉，就意思意思。,4.0,2020/11/17,0,0
706,白天景色一般，窗户有点脏，拍照拍不清楚,3.0,2020/11/17,0,0
707,"如何写论文？
一.论文的定义
是某一课题在实验性理论性预测性上具有新的科研成果或创新见解和知识的科学记录。
分为自然科学论文和社会科学论文
二.论文的规范
结构完整：标题，摘要，关键词，作者简介，引言，正文，结论，注释，参考文献
选题合理：切忌大而不当，宁可片面但深刻，抓住小问题去深入
行文规范：语言准确专业；道德规范（不要抄袭，引用标明出处，超过重复率的话可以熟读文章结合自己的",4.0,2020/8/16,0,0
708,非常好，三岁孩子很喜欢，一点不怕，最高处俯瞰美景 简直不要太美,5.0,2020/10/3,0,0
709,一般般，服务态度不太好，远处看还可以，灯做出来的图案有点非主流。感觉这个太小了，升到最高处也就那样，没有高瞻远瞩的感觉。箱子里雾气蒙蒙的，给人感觉很一般，不过有很多人在排队，几分钟就下来了，也就坐一次，以后不会再去了。,3.0,2020/8/25,0,0
710,据说做过的都会分手,4.0,2020/11/18,0,0
711,没意思，性价比不高！下次不会再去玩了！,2.0,2020/11/18,0,0
712,走，一起去坐摩天轮,5.0,2020/11/21,0,0
713,性价比不高，没有太多意思，一辈子一次的项目,2.0,2020/11/16,0,0
714,"黄岛地标建筑，打卡胜地！
【环境】非常好👍
【交通】便利，只是在盛夏旅游旺季可能会堵车。
【项目】体验感很好，远远的看唐岛湾、看开发区、看小珠山，看水看山看城市，每个人的体验不同，视觉享受还是不错的！
【餐饮】嘉年华餐饮丰富，找自己爱吃的😄。",5.0,2020/8/15,0,0
715,仓内空调开的太足了，以至于外面一层水汽，拍不了照片！我想说，它是真高，我有点儿害怕！,4.0,2020/9/4,0,0
716,还可以吧，但是还是分手了。哈哈。,5.0,2020/11/18,2,0
717,还行吧，第一次有新县感。大家可以来试试,3.0,2020/11/16,0,0
718,很刺激，景色超级好,4.0,2020/11/18,0,0
719,真没啥好，就是一点点转圈，整个过程也就半个小时左右呢,1.0,2020/11/12,0,0
720,太没意思了，一圈来几分钟，就是过过瘾。。。,2.0,2020/11/14,0,0
721,白天来坐没意思，建议晚上来。价格稍贵,2.0,2020/11/12,0,0
722,风景优美，视野开拓，居高临下，海边风景一览无余,3.0,2020/11/11,0,0
723,一圈有点少呀，完全没玩够……,5.0,2020/10/6,0,0
724,医护人员有活动 真的很感动，男朋友买了美团票。,5.0,2020/11/6,0,0
725,游玩时是淡季，人比较少。好像包了整个摩天轮🎡。很开心很开心！！！,5.0,2020/9/3,0,0
726,还不错哦，三岁孩子坐了不害怕，在上面话唠的很。看海，坐小火车，小玩一下还是蛮开心的。,5.0,2020/8/27,1,0
727,优惠票相当满意，评价这么多也没给过100积分，不想上图了,5.0,2020/11/1,0,0
728,你要是第一次来西海岸新区，推荐你去体验一下，真的好,5.0,2020/11/2,0,0
729,一直都想去，终于抽空去坐了下，周围的环境不错，关键有地可以停车，一开始上升心跳有点加速，适应了还不错，就是感觉太快了，还没过瘾就下来了😜晚上去坐挺好的，那样正好可以看夜景,3.0,2020/8/23,0,0
730,服务好，性价比高！,5.0,2020/11/9,0,0
731,一直没优惠也就罢了 还时不时免费送券。。,4.0,2020/11/8,0,0
732,还不错，靠海，看海很不错。老公有点恐高,3.0,2020/11/8,0,0
733,第一次来青岛旅游，和老公儿子一起自驾，来之前做了好多功课，都推荐这个地方，晚上灯光特别好看，升在最高处的时候，整个青岛城市一览无余，特别壮观，里面的工作人员很热情，下来一拨游客就会消毒，转过来一圈再让游客乘坐，保护措施做的很到位，我们游客也很放心，青岛当地人都很热情，点赞👍。,5.0,2020/8/14,0,0
734,就是很简单的坐了一圈，看看高处的风景挺不错的，不建议闺蜜们去打卡，容易被虐。。。白天一般般，人也不多，建议晚上去，夜景更棒，旁边有一个小的购物中心，但能逛的感觉不是很多。。,3.0,2020/10/8,0,0
735,还是体验了一下，有点恐高。网红景点嗯,3.0,2020/11/8,0,0
736,人多排队难免，秩序还行，乱糟糟终于上去了，每家人单独一个空间，换人时象征性的往用过的小空间喷一下酒精，空调冷的很，景色不错，儿子高兴，我很害怕,4.0,2020/10/7,0,0
737,摩天轮真的是浪费钱，不怎么推荐去。,1.0,2020/11/9,0,0
738,这是和她最后一次的温柔，最后一次的……,3.0,2020/11/10,0,0
739,我父亲参军打过仗，受伤有国家认可的优抚证，问售票员可以优惠吗？答：他一人可以半票。等我们要买票时，突然改口说：他也要全款，那一半钱当是买饮料了，可以给饮料。出尔反尔，态度蛮横！管理糟糕！没啥看头！,1.0,2020/9/9,7,0
740,中秋之夜，海上明月，人还不少呢,3.0,2020/11/7,0,0
741,太差了不喜欢啥玩意看看不好哈哈,1.0,2020/11/7,0,0
742,冬天去 冷 夏天还不错「琴岛之眼摩天轮」,3.0,2020/11/4,0,0
743,今天天气不是很好，阴天还有风，不过也挺稳的，一圈下来13分钟吧，特意计时看了下，第一次坐，感觉还不错哦,3.0,2020/10/2,0,0
744,就是感觉，比较快就转完一圈了，推荐大家打开推拉的窗户照相,3.0,2020/10/30,0,0
745,挺刺激的，适合一家人一起去玩。,5.0,2020/10/5,0,0
746,"带着小盆友去的，小盆友非常喜欢，无敌海景一览无余。城市的全貌，远处的山……
我们去的时候天气特别好(✪▽✪)
看到的灵山岛仿佛近在眼前。
周边有澳乐购可以逛逛街，逛累了可以找个地方坐坐，因为周边很多餐厅还有汉堡王🍔。",4.0,2020/8/7,0,0
747,很稳，哈哈，那天那么大的风也没试着有多晃，设备很安全，哈哈，放心去吧,4.0,2020/10/26,0,0
748,还是很浪漫的，哈哈哈,5.0,2020/10/3,0,0
749,还不错 就是时间太短了 没过瘾就到站了😄,4.0,2020/10/31,0,0
750,脏死了，玻璃特别脏拍照都看不了,1.0,2020/11/1,0,0
751,没什么特别的，恐高不要坐，我妈妈全程闭着眼睛😂,2.0,2020/10/27,0,0
752,恐高，在上面是一种煎熬！,4.0,2020/11/1,0,0
753,据说是情侣们到青岛西海岸旅游必打卡的恋爱圣地，很漂亮，去的时候天气很好，旋转很慢适合看风景，不虚此行，还想晚上夜幕降临的时候再乘坐一次。,5.0,2020/8/12,0,0
754,服务员态度非常好，非常细心，每个轿厢下了乘客都会仔细消毒，疫情期间感觉很安心，风景真的很好，今天有点起雾，看景朦朦胧胧、飘飘欲仙的，美😘,5.0,2020/8/18,0,0
755,这地方吧 很奇怪 反正我是分手了 哈哈哈哈,3.0,2020/10/14,0,0
756,交通便利，很缓慢地转动，可以看的很远的地方,3.0,2020/10/28,0,0
757,"经常路过看到这个摩天轮，就是没有坐的欲望，这次有活动团了个券来用
没想到晚上人还挺多的，需要排队，现在这个时候还是挺注意的，每个坐人的都会喷洒酒精，等一轮才会再让人坐上去，这点还是挺好的
一圈1314，这也是人生中第二次坐摩天伦，一如既往的觉着一般，尤其是这边的夜景也是一般，玻璃还都挺脏的，还不如在下面拍照好看呢，哈哈，这个地方应该情侣来会觉着挺好的，独自一人的话不太推荐。",3.0,2020/7/12,0,0
758,带孩子去玩的好去处，孩子很喜欢，风景不错,4.0,2020/10/27,0,0
759,还不错，屋里有空调，也不会太热，疫情期间，能有湿巾或者酒精棉擦拭一下座椅就更好了,4.0,2020/8/16,0,0
760,很好 第一次坐摩天轮建议晚上 风景比较美一点 白天没有什么好看的￼,5.0,2020/10/22,0,0
761,和男朋友一起来的，非常满意哦～,5.0,2020/9/30,0,0
762,周围环境很好，适合拍照逛街，晚上来效果很好,5.0,2020/9/7,0,0
763,这里在奥克莱斯附近，吃饭地方还挺多的。在外步行街有常规的菜馆。另一边也有部分连锁的吃饭的。必胜客 kfc 接本都有。走800多米也有永旺超市。不过没有进去看着挺大的。对了永旺还有个电影院挺不错。交通有公交和地铁。,3.0,2020/8/6,0,0
764,恐高患者不要去 男朋友玩的很开心,3.0,2020/10/26,0,0
765,因为疫情人不多不用排队，当天下午了…感觉非常特别…孩子玩的很开心，海风吹起来特别刺激…灯光感觉特舒服，挺壮观，值得推荐…一种别样的体验，值得去哟…还想白天去感受一下…视野一定更开阔…身后都是海，不错不错,5.0,2020/8/8,0,0
766,想了很久的，终于如愿以偿了，上午去人还不是很多，排了能有十几分钟，下午就不好说了,5.0,2020/8/24,0,0
767,一般般吧。没想象中好。玻璃太脏了。什么都看不清楚。,2.0,2020/10/4,1,0
768,转的有点快根本没有十三分十四秒,3.0,2020/10/27,0,0
769,还行～比较远观，上去转了一圈没有外边看的好看，窗上灰太多😬,3.0,2020/10/19,0,0
770,比看起来要吓人一点点，不过也还好啦，蛮有意思的。,5.0,2020/10/4,0,0
771,很不错，人流还可以排了一会队就到我们了,4.0,2020/10/20,0,0
772,我们是晚上去的，景色还可以，下面还有可以唱歌的，整体感觉还不错，不过就是我们两个有点恐高有点怕怕的，,3.0,2020/9/27,0,0
773,一圈有点时间短，50块钱就一圈，十几分钟，来个两三圈还可以,2.0,2020/10/21,0,0
774,没上去之前 听下来的人说里边闷热  跟服务人员说开空调 服务人员说开了冷给关了  结果上去特别闷热  完全没心情看风景   打了轿厢里的紧急联系电话 想沟通一下 结果打了两边没人接  真要是有事故 报修什么的 就别指望了  有图有真相   热点也就忍了吧   但是希望紧急联系电话真正紧急的时候可以打的通  不然在那个又高又闷热的空间里  真的挺让人绝望的  五十块的一张票 上去后只希望快点能下去,1.0,2020/8/3,2,0
775,6月初去的，海边有风冷，感觉一般,2.0,2020/10/23,0,0
776,坐在上边看夜景太美了。就是有点怕。 空调挺冷,4.0,2020/9/4,0,0
777,家离的不远，还可以观看天津的城市，推荐晚上去. 晚上最好看,4.0,2020/10/16,0,0
778,很好，看的景很清楚，我太喜欢了,3.0,2020/10/23,0,0
779,效率高，景色优美，只是对恐高的我是挑战,3.0,2020/10/20,0,0
780,带孩子去的，孩子很兴奋，一点都不知道害怕，我还有点怕怕呀,5.0,2020/10/17,0,0
781,挺好的 严重恐高一族表示一点也不害怕 跟在平地没啥区别 晚上去比较好看 哈哈哈但是分手啦～,4.0,2020/10/8,0,0
782,买了很多次的摩天轮，孩子很喜欢。,4.0,2020/10/21,0,0
783,吓坏了哈哈，小时候害不害怕，越长大越孤单害怕,5.0,2020/10/19,0,0
784,琴岛之眼，位于西海岸新区，奥特莱斯旁边就是了。之前旅过游一次，晚上来会更好。有霓虹灯，色彩绚烂，适合情侣👫一起，比较浪漫。一圈13分14秒，象征一生一世。可以俯瞰周围的海景，还是推荐来一下的。基本上全年营业，安利一波！,4.0,2020/7/7,0,1
785,有点高，但是景色不错,5.0,2020/10/19,0,0
786,孩子喜欢玩，团购了很多次了。,4.0,2020/10/21,0,0
787,孩子喜欢坐摩天轮。,4.0,2020/10/21,0,0
788,开心挺开心，虽然在正午的烈日，有空调也没有感觉到热，风景不错，下次再去看一次夜景，必须要赞一个哟🤪🤪🤪🤪🤪🤪🤪🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌🙌😀😀😀😀😀😀😀😄😄😄😄😄😄😄😄😄,5.0,2020/8/22,0,0
789,还行，就是有点儿贵。在上边儿看也没什么好的。,2.0,2020/10/18,0,0
790,价格较高，25比较合理，1314噱头而已！,3.0,2020/10/18,0,0
791,设施安全，服务周到，视野开阔，体验好,4.0,2020/10/18,0,0
792,第一次坐摩天轮，还不错，天气影响了景色吧！,3.0,2020/10/17,0,0
793,没上去的想上去，上去的也不后悔😁😁😁,3.0,2020/10/20,0,0
794,票价很优惠，很不错，风景很好！,5.0,2020/10/18,0,0
795,夜景非常美，而且美团很划算，一圈下来十五分钟，还是有点惊险的感觉，因为坐在上面能听见车厢跟支架摩擦的声音，安全措施很到位，每个都有消毒，建议不要周末去，人多，不要大风天去，吓人，黄岛之眼还是很不错了，满意,5.0,2020/7/19,0,0
796,去的时候是晚上，和朋友一起去的，视野挺好的，,3.0,2020/10/16,0,0
797,不坐一次会很可惜,4.0,2020/10/20,0,0
798,挺好的，慢慢的，坐着很舒服，开心^_^,5.0,2020/10/18,0,0
799,排队人很多，但是进程很快，上面拍照很好看哦,3.0,2020/10/16,0,0
800,和朋友一起去的，晚上的景色很美好，就是时间有些短,4.0,2020/10/13,0,0
801,1号箱玻璃碎了也没个人修一下，还是靠海边那一侧，视觉极差，我朋友大老远过来，想拍个高处海景照都不行，图片我没拍，你们自己看看吧,1.0,2020/9/22,1,0
802,一点都不好，里面看外面的景色很差 玻璃没有感觉 雾蒙蒙的，看不清外面,1.0,2020/10/11,0,0
803,一般吧没啥好看的不建议真的没意思,2.0,2020/10/15,0,0
