,评论,得分,时间,点赞,回复
508,免门票可以参观其中四个场馆，水母馆，海豹馆，海洋生物馆和淡水生物馆，海底世界需要收费，其中水母馆和海豹馆都是活体动物，两个生物馆都是模型，水母馆里很漂亮，有各式各样的水母，海豹馆里有可爱的海豹，海狮，还有海龟和企鹅，总体来说很不错的地方。,4.0,2020/9/22,0,1
509,"青岛的老水族馆，跟海底世界那个院是分开的，在海底世界正门右手边100米左右的入口，建议提前通过海底世界官微预约，否则现场预约要等五分钟才能入园，建议打车去，门口那条路是禁停路，不好停车.
8月1日开始的免费馆只有水母馆和海豹海狮馆，大约半个小时就玩完了，虽然跟一百多元的海底世界门票看到的景象无法比较，但还是觉得很香.
有海星海螺各种各样的水母，海狮海豹海龟还有一只小企鹅，是夏日乘凉的好地方，建议工作日去哦人少会有好的体验",4.0,2020/8/22,1,1
510,水母比较梦幻，海洋世界的神奇，哈哈哈哈,3.0,2021/1/2,0,1
511,只有靠近海边的位置才会有这么丰富的海洋生物，地方挺大的，现在疫情期间免费，除了海底世界收费，挺好玩的，大饱眼福，玩的很开心，靠近海边，心情都很美好(✪▽✪)值得一去，水母太漂亮了，种类很多，,5.0,2020/9/28,0,1
512,值得一去，推荐,4.0,2021/1/5,0,1
513,海洋的世界，里面水母很美，非常漂亮还有好多好多……,4.0,2020/11/16,0,0
514,水母馆特别好，孩子特别喜欢，挺开眼界的。,4.0,2020/11/23,0,1
515,还不错啊，人好多哈哈,4.0,2021/1/6,0,1
516,"里面味道有点多哈哈哈哈 
都好肥好看",3.0,2021/1/2,0,0
517,现在景区免门票，可以参观水母馆，海豹馆，海洋生物馆和淡水生物馆，前面两个是活体动物比较有意思，有各式各样的水母，还有可爱的海豹，大海龟和企鹅也很有趣，而后面两个场馆都是模型和讲解以增长知识为主，总体来说还是不错。,4.0,2020/9/22,0,1
518,免费观看真的太棒了，水母馆真的惊艳到我们了，国庆期间人还是比较多的，要先计划好。首先去水母馆，参观完后一出门就有提示让你去参观海豹馆，之后出门上楼梯，去马路对面参观淡水生物馆。那里的鱼真的多种多样。总之这是一次不错的体验,5.0,2020/10/4,0,1
519,还是很满意的,4.0,2021/1/7,0,1
520,水母很漂亮，涨知识了，还有海龟呢，跟海豹馆一起的，别忘记去海豹馆,4.0,2020/12/28,0,1
521,第一次去青岛，首选了第一个参观的地方“海底世界”，刚进入的时候觉得没有什么奇特的，但是越往里深入，就会看到那种平时没有见到的生物，真的是太多了，也拍了好多照片，感觉到这次去青岛也是没有白去的，看到了自己想看的，玩到了自己想玩得了,4.0,2020/10/20,0,1
522,好漂亮的鱼,4.0,2021/1/5,0,1
523,真心推荐给大家，太好玩了,5.0,2021/1/4,0,0
524,有两个免费的馆，水母馆超级喜欢，其中还去了超长的海底走廊，还有鲨鱼等各种大型鱼类，印象最深的是走到快要结束的时候那个鲤鱼，用奶瓶喂她，吸的声音超级大，20一壶，玩的不亦乐乎。大家去的时候一定带好水，逛的时间一长容易渴,3.0,2020/10/4,0,1
525,内部光线太暗，对各种展示的海洋生物无详细介绍说明，无解说引导咨询人员，去过一次不想去第二次。海底世界能挣到钱，应该把水族馆整修的更好一些，吸引到更多的旅游者，也为海底世界打好广告，增加客源，形成良性循环。,2.0,2020/10/11,0,1
526,非常适合带孩子去玩，尤其是水母宫，各种各样大大小小的水母，颜色各不相同的鱼类，蜥蜴类，海狮海豹，孩子太喜欢了！玩的乐不思蜀，最主要的是免费，免费，免费，重要的事情说三遍，一直到2020年12月31日，但是最好提前预约，下次有机会还会带孩子来玩，太棒了👏🌟,5.0,2020/9/13,0,1
527,地方很好找，第一次带孩子来玩，感觉还行吧，毕竟动物还是挺多的,3.0,2020/12/24,0,1
528,"【环境】一个风景如画的好地方，海水浴场，
【交通】交通非常的便利，有好多路车都通过哪里，下次一定还会去
【项目】有好多的海底动物场馆，海豹馆，水母馆，淡水鱼馆，还有海底大型鲸鱼类的标本，真的好惊奇
【餐饮】饮食也很丰富，各种各样的美食，让很多游客做下来品尝",5.0,2020/10/2,0,1
529,不是周末去就是人少，不用挤来挤去的…每个展厅都可以看的仔细😊,5.0,2020/10/26,0,1
530,毕竟不花钱，还是很值得的！！！推荐！,5.0,2020/11/12,0,1
531,刚到青岛第一个去的地方，交通挺方便的，下了地铁走不久就到了，就是去的时候可能是因为周末，人很多。总体来说推荐刚到青岛第一个去的地方，交通挺方便的，下了地铁走不久就到了，就是去的时候可能是因为周末，人很多。总体来说推荐刚到青岛第一个去的地方，交通挺方便的，下了地铁走不久就到了，就是去的时候可能是因为周末，人很多。总体来说推荐,4.0,2020/10/25,0,1
532,非常好！可惜空间不够，展品少了一些！,4.0,2020/12/30,0,1
533,孩子很喜欢，有时间还会去，科普知识很好,3.0,2020/12/28,0,1
534,青岛水族馆是国内第一家水族馆，水平真是国内最好的，动物很可爱，水母特别美，就是海豹海狮的水池非常小活动不开非常可怜，感觉非常残忍，不应该这样，经历疫情的国人应该非常清楚被关起来有多难受，呼吁提高动物福利提供更多活动空间,5.0,2020/10/25,0,1
535,里面的水母种类挺多的 就是太小了点,3.0,2020/12/31,0,1
536,挺好的，拍照挺出片的，可以带小朋友去看,3.0,2020/12/29,0,0
537,这次水族馆之行让我更加怀疑之前在杭州的海底世界是被坑的，杭州的海底世界又小又贵，和一个青岛水族馆差不多大。这个水族馆里有水母和海龟，海豹，还有一只落单的企鹅🐧，馆内开设了空调，对于大夏天走了一路的我来说，再舒服不过，唯一不足的是出馆后我没看到出口的标志在哪儿，在里面溜达了半天。不过免费的门票看到这些已经很值了，推荐去玩，记得先预约，带好口罩和水。,4.0,2020/8/24,0,1
538,不错，不错，真的很不错，good,3.0,2021/1/1,0,1
539,还不错就是有点小，和同学一起去的可以去看看，,4.0,2020/11/3,0,1
540,没限流人太多，水母宫不错，海豹馆一般,3.0,2020/12/28,0,1
541,位置就在海边沿岸，挨着海底世界和鲁迅公园，青岛沿岸的，绿化风景都很好，像度假村一样，而且很有南方的感觉，很湿润，沿着这条路一直走，风景都很好，还有一些小洋房，水族馆里面很多水母，很漂亮，还有两只大海龟感觉很柔软的样子，就是有点小，很快就逛完了,4.0,2020/10/1,0,1
542,海豹馆的青岛大哥主动帮助不方便的老人拿轮椅，还送到马路上！您是青岛最帅的人👍👍👍👍一个城市的温暖就在这些小细节上，真正的好客山东🤗🤗,4.0,2020/10/20,0,1
543,还不错，比较自由,4.0,2020/12/12,0,1
544,很不错，在网上看到的。正好周末有时间就去了。在微信上免费预约就可以了,3.0,2020/11/15,0,0
545,来青岛的小伙伴们快快来吧，2020年底前水族馆还可以免费哟！,5.0,2020/10/20,0,1
546,里面有很多种类的水母，其他的物种就比较少了,3.0,2020/12/28,0,1
547,涨姿势  重点是免费,5.0,2020/11/6,0,1
548,很喜欢这个地方,4.0,2021/1/2,0,1
549,美美滴,5.0,2020/11/22,0,1
550,干净，漂亮，还会来的！,4.0,2021/1/1,0,1
551,第二次去看了，还是感觉挺不错。,4.0,2020/12/29,0,1
552,很习惯，国庆期间都是免费的，很好的一次体验,5.0,2020/12/26,0,1
553,物有所值,4.0,2021/1/2,0,0
554,还行，没啥亮点墨墨得得得得得得的,3.0,2020/12/28,0,1
555,一般吧，没啥看的，挺少的，环境也一般,2.0,2020/12/29,0,0
556,"免费开放啦！趁着天好去约会！💕挺值得去看的，水母馆里种类很多，旁边有介绍，有两个大窗口，拍照也很好看(穿白色衣服很文艺很上镜🉑)。海豹馆超可爱，超级肥美😋，海狮一般，里面腥味重，工作日去也很多，可能是旅游旺季的原因。
马路对面还有一个淡水博物馆，就是一些小鱼、蜥蜴🦎、扬子鳄等，时间紧可跳过，前两个场馆更好玩！",5.0,2020/8/21,0,1
557,周末带孩子去的水族馆，刚好有免费体验活动，先去了水母宫，各个品种的水母一应俱全，这里也是孩子最喜欢的，大大小小的水母，飘飘悠悠的浮动着，配上各色的灯光，很漂亮。其他馆感觉一般吧，就是人比较多，总体还是不错的😊,4.0,2020/9/28,0,1
558,青岛水族馆是今年十二个免费景区之一，从小鱼山下山没多远就能到园区，海底世界，水母馆，海豹馆是免费的，提前预约就可以了。海豹活泼可爱，水母品种很多，还有成长的科普知识，真是大开眼界。因前几天刚去了青岛极地海底世界就没买海底隧道门票，130一人还是很推荐大家去看一看的，性价比高,5.0,2020/9/24,0,1
559,带孩子看看挺好，。。。。。。。,4.0,2020/12/31,0,1
560,这次去真的好看到了很多好看的东西，强烈推荐大家来看,5.0,2020/12/7,0,1
561,很好，我很喜欢，就是不到一个小时就参观完了，看的利利索索的,3.0,2020/10/21,0,1
562,"抖音来的，听说免费开放来逛逛。和姐姐一起来的，在青岛海底世界公众号上预约的，因为是下午两三点去的，人挺多的，验票排了好长的队，然后也比较慢。
进去首先是水母馆，水母馆里都是些水母，拍出来的效果没有抖音里那么好，环境也比较暗，馆里都是些孩子们大喊大叫，就挺头疼的。
除了水母馆往下走就是海豹馆，海豹海狮挺多的，里面还有一只小企鹅，孤零零的，小小的。还有乌龟，再就没啥了。个人感觉海豹馆比水母馆好玩多了。",4.0,2020/8/24,0,1
563,挺好的。。。。值得推荐。。。。,3.0,2020/12/31,0,1
564,真心一般 没啥意思 可去可不去( •̅_•̅ )就这样吧,2.0,2020/12/26,0,1
565,"【环境】
【交通】
【项目】
【餐饮】
【项目】
【交通】
【交通】",3.0,2020/12/27,0,1
566,很普通的生物。被水族馆打上各种灯光以后，给你的感觉就是特别漂亮,5.0,2020/10/12,0,1
567,好看,5.0,2020/12/27,0,1
568,跟火车站似的 人太多 多到抬脚就不能放下 周末去的 没有人流限制 去了就后悔吧 孩子一直哭 快缺氧了,1.0,2020/12/13,0,1
569,免费的就那么几个平时十块钱门票的景点，其他的还正常收费，不过带孩子拓展一下视野也是不错的地方,3.0,2020/12/11,0,1
570,很好啊，,5.0,2020/12/31,0,1
571,挺好看的，十分钟结束。,4.0,2020/11/30,0,1
572,凑合吧，没什么亮点。。。。。。。。。,2.0,2020/12/30,0,1
573,好看水母馆！拍照氛围真的绝了！然后淡水馆好像是有锦鲤！！！,4.0,2020/12/23,0,1
574,不错不错不错，就是人太多了！下次找个工作日去！,3.0,2020/12/23,0,1
575,很好，很不错,5.0,2020/12/26,0,1
576,大自然和海洋生物的结合，生机勃勃，来青岛一定要来，真的太梦幻了，尤其是水母，各种各样，带孩子来认识海洋生物也是不错的。我好喜欢海豹，会和人互动，超级可爱，还有小企鹅，乖乖的站着，也超级喜欢呢，快来吧宝贝们～,4.0,2020/10/7,0,1
577,还不错，就是展馆挺少的。如果展馆多一些就好了,3.0,2020/12/23,0,1
578,很快就逛完了，很多水母。,4.0,2020/12/7,0,1
579,东西还可以，毕竟是免费的，就是很多需要现交钱。,3.0,2020/12/23,0,1
580,"你想孩子有全年的鞋子免费穿吗？
你想让孩子有展示自己的舞台吗？
你想让孩子更加阳光自信吗？
ABCKiDS给你这样的平台机会[拳头][拳头]
快快给孩子报名吧你想孩子有全年的鞋子免费穿吗？
你想让孩子有展示自己的舞台吗？
你想让孩子更加阳光自信吗？
ABCKiDS给你这样的平台机会[拳头][拳头]
快快给孩子报名吧",5.0,2020/9/23,0,1
581,还是很漂亮的，隔离了青岛的热浪，更推荐去青岛另一个海洋馆。,4.0,2020/12/19,0,1
582,免费就可以去参观，位置也很好找，坐地铁很快就到了，不过要走一段路，就是大中午太阳听晒的，里面很多不同种类的水母，还有饲养员在喂海豹，体型都很大，人也挺多了，不过还好，可以看到，，，希望多做一些这样的活动，吸引跟多的人,4.0,2020/9/22,0,1
583,还不错，挺好的，推荐你们去吧把红我是,3.0,2020/12/25,0,1
584,大家快来看看吧，真的好漂亮哦！,5.0,2020/10/31,0,1
