,评论,得分,时间,点赞
651,"日照周边游最值得游玩大全

日照和青岛周边的景色也是非常怡然的，我来到这一些景色的时候，发现它有很多浴场可以洗净心灵的烦恼和悲伤，也是非常让人自由自在的地方呢。

秀丽—第二海水浴场
我走入这个太平湾，又是一个海水，周边有很多栋别墅，所以在这里也可以去这里的别墅，走上去看一看这里的景色都是很好看的，海水的浴场是非常适合疗养的，它里面可以洗澡，可以泡温泉，还可以在这里娱乐休闲，所以周边的景色也是很清幽的，它的每一个地方都分来了很多规划类型，比如说是独自一个人，还是和家庭朋友一类的，而且他的服务也是特别好的。
开放时间全年
门票价格免费
推荐用时2小时
 
商货区—日照港 
我来这个地方是为了看一看这里最繁华的港湾，这个你虽然不是有很多特别的景色，但也适合一个拍照的地方，因为这里更多的是一些货物物和一些业务，来这的人是比较少的，之所以推荐这一点呢，是因为可以看到祖国周边的也海口的港湾繁华，并且了解这一个港湾，更特别的是这里的景色是很好看的，日照港也就是太阳光照最强烈的地方。它的每个太阳都非常好看。 
开放时间全年
门票价格免费
推荐用时2小时

石老人—石老人海水浴场
我来这里是特意旅游度假的，因为这个地方有很多海上的娱乐活动，沙滩上的运动也特别多，他也是个非常有名的一个旅游景区的海滩，是度假。尤其是在海边，有一个步行通道，你可以一边在海滩，一边在不到上面，还可以骑自行车，也是有一个石头，它非常大，外表造型从远处眺望下去，像一个老人，所以这个地方也被用这个石头命名，也是成了一个非常网红的拍照地点。
开放时间全年
门票价格免费
推荐用时2小时

水清沙细—第二海水浴场
这个地方可以容纳好几十万人，所以也有很多游客在这个地方，我进入的时候发现这个水是非常清澈的，然后在水里面游荡。我踩在沙滩上的时候，发现就走在一个柔软的地方非常的细腻，并且带有的沙质像鹅卵石一样，按摩的效果，它的海水与山也是相连的，就像一个非常大的港口，每一处景色都有一个不同的点，周围也是一些餐厅或者是咖啡馆，很发达的呢。
开放时间全年
门票价格免推荐用时2小时

首屈一指—海水浴场
这一个浴场在全世界也是非常有名的，尤其是我来到这里的时候，发现周围的设计，比如说更衣室都非常的小巧，而且它的设计更加的色彩斑斓，有圆弧形，还有圆顶型，还有塔尖型，都像一座座住房一样，而且有很多做更衣室，这些景色也成为一个打卡的拍照地点，而且这个浴场最有名的是它来的游客非常多，在青岛整个地区也是非常有一个热门和热度的景观。
开放时间全年
门票价格免费
推荐用时2小时

日照和青岛的浴场以上就是这一些啦，尤其是很多浴场都是非常休闲的，在这里可以体验到不一样的旅行，在浴场里面也是要注意很多的哦。",4.4,2019/04/23,0
652,千万不要去，人多不说，海水脏的不忍心说，甚至飘着用过的卫生巾、烟头、纸屑…我去，恶心的差点把饭都吐出来了，就这沙滩唯一淋浴的地方竟然有人收20元冲洗费，去了兼职就是给自己找罪受，如果不是小孩想玩我早走了,4.4,2015/08/21,11
653,一般吧 要啥啥没有 望改进 希望采取建议,4.4,2016/06/11,2
654,沙滩比较长，但是沙子较粗，浪也很大，不太适合游泳，玩玩水上项目还可以。,4.4,2017/11/03,0
655,现在因为各种各种原因，水都被污染了，有种想哭的冲动，呜呜、、、、,4.4,2014/06/30,0
656,有点失望，空气灰蒙蒙的，海水黑呼呼的，岸上一片绿藻，海浪很大不适合游泳，没心情下海，只在岸边玩了一会。,4.4,2015/08/08,8
657,青岛玩地方一般，吃住贵，也没什么好的东西，酒店一天一个价，不值,4.4,2014/08/01,0
658,我点评的是夏季的青岛，这里的人超级多，超级拥挤，一下子就没有了游玩儿，闺蜜说，其实秋天的青岛更迷人、更惬意，所以我决定秋天再来，其余的几天和闺蜜一直窝在家里聊天或在小区的公园散散步,4.4,2015/08/16,12
659,沙滩很大，沙子质量不错，没下水，不晓得怎么样，但是看着不蓝,4.4,2014/06/06,0
660,今年浒苔超多，水不干净，大老远跑来，有点后悔。。,4.4,2016/07/31,0
661,有机会还是去金沙滩玩吧，这边的海水不够干净,4.4,2014/11/26,0
662,沙滩上来有家饮料蛋糕店崇洋媚外，进店点了份蛋糕和二杯橙汁蛋糕上完后橙汁等了半小时还没上，比我们晚来的二个老外的苹果汁到给他们上了，问店员一会说按桌号先后一会说按流水单号，看到我们二个单号都在前面又说看错了，真是无语了,4.4,2019/07/14,4
663,脏，看见了满沙滩的aqt:wsj.塑料袋,4.4,2014/07/23,0
664,与海水亲密接触，人有点多，做好防晒！,4.4,2014/06/07,0
665,在在海里游泳的还行，不然就不用去了,4.4,2018/02/24,0
666,"如果是夏天旅游,完全就是下水饺的。",4.4,2018/01/14,0
667,快到5点必须回家，因为涨潮.,4.4,2013/08/06,0
668,人好多～还是威海的海清澈～,4.4,2014/02/05,0
669,现在浴场人不少，有停车场，收费是每小时10元，停车场管理员态度不好，收费口就一个，场内秩序没人管，交费需等很长时间，有可能停车费超时就是等候交费产生的，建议别开车到此浴场,4.4,2019/08/04,2
670,被宰了一次୧( ⁼̴̶̤̀ω⁼̴̶̤́ )૭的，不知道这边商品价格是不是政府办的，和原来青岛大虾差不多，15元一块雪糕，哈哈,4.4,2019/07/13,0
671,"青岛石老人海滨美景#携程青岛当地向导王金作品
携程青岛当地向导王金等您来美丽的青岛石老人海水浴场，她位于石老人国家旅游度假区内崂山区海口路乃前海风景旅游区与崂山风景名胜区之间的连接点，东西长2100米，宽200米，为青岛目前锥大的海水浴场。
相传，石老人原是居住在崂山脚下的一个勤劳善良的渔民，与聪明美丽的女儿相依为命。不料一天女儿被龙太子抢进龙宫，可怜的老公公日夜在海边呼唤，望眼欲穿，不顾海水没膝，直盼得两鬓全白，腰弓背驼，仍执著地守候在海边。后来趁老人坐在水中拄腮凝神之际，龙王施展魔法，使老人身体渐渐僵化成石。姑娘得知父亲的消息，痛不欲生，拼死冲出龙宫，向已变作石头的父亲奔去。她头上插戴的鲜花被海风吹落到岛上，扎根生长，从而使长门岩、大管岛长满野生耐冬花。当姑娘走近崂山时，龙王又施魔法，把姑娘化作一巨礁，孤零零地定在海上。从此父女俩只能隔海相望，永难相聚，后来人们把这块巨礁称为“女儿礁”。人间自有真情在，石老人一家父慈女孝之情无不引起游人的同情与感叹。人世沧桑，世事全非，如今已不再有为非作歹的海龙王，昔日的荒滩也已变成举世闻名的海上乐园，石老人若心有灵犀，也该舒展愁眉，重新面对生活",4.4,2019/02/09,0
672,出差结束，路过海边吹吹海风。很想有一座房子，面朝大海，春暖花开！,4.4,2019/05/06,0
673,知道啥叫人山人海吗，来这看看就行了，听当地人说我们去的当天还属于人少的，不敢想象人多会啥样，我还想说说浴场的管理，太差劲了，换衣服收费30，洗澡30，冲个脚都25秒一块钱，我想问下，收这么多钱你们能不能清理下海边沙滩上的烟头，碎玻璃，塑料袋，太脏了吧，真心不想再来了，差，，，差，，，，差，，，，差,4.4,2018/07/28,6
674,看到网上介绍石老人浴场好，是游青岛必去的景区，去了大失所望，海水脏的没法说，海草多，水混浊，里面什么垃圾都有，就是孩子见水高兴，站在水里，都觉得恶心，浴场免费，可是冲澡要30元，还是冷水澡，z为了挣钱，卫生间所有水龙头都没水，一起碰到西安的游客，也说不好，都被网上忽悠了，再也不会去了，相比威海的国际浴场好的没得说，天差地别,4.4,2016/08/16,28
675,千万别坐快艇等等，驾驶员把你带出海一两百米就会告诉你刚刚付的钱是体验价，想跑远还得付三五百块钱，典型的欺诈、坐地起价！,4.4,2018/08/11,15
676,海水真心脏，我都不敢带孩子下水，就在海边站了会。水里漂满了水草浒苔泥沙等东西，海岸边垃圾也多，反正，绝对不去第二次！对大海抱满憧憬的人，千万别来,4.4,2019/08/09,0
677,浒苔一沙滩都是，海水脏死了，人很多就像是下饺子一样，游泳回来还得了外耳道炎。不推荐去，真是太脏了，像污水一样。,4.4,2016/07/29,20
678,不值得去，水脏，关键是厕所没有水，要想洗手得收钱。不得不说青岛人民为了赚钱真是费尽心机！,4.4,2017/08/07,12
679,说是免费，但其实冲洗要二十元，厕所里连水都没有，还不允许在厕所里换衣服，影响心情！差评,4.4,2015/08/17,6
680,"返回酒店睡个午觉（为看日出早起了，补觉），慵懒起床已是下午4、5点钟了，我们决定再次观赏“石老人”，这趟选择近距离非常规线路，步出酒店往东拐，沿着“香港东路”步行约30分钟即到了“石老人高尔夫俱乐部”的入口，拐进去再走约10分钟就到海边了，不远处的“石老人”礁石清晰可见，拍摄角度比之在远处海滩更为理想，礁石维妙维肖十分逼真，形如一老者端坐海上，头微微上翘远眺海平线，“石老人”果然名如其形。此景学名为“海蚀柱”，风化与海水侵蚀经千万年形成，大自然的力量令人敬畏！

    观赏拍摄间不经意已是傍晚，天色慢慢暗下来了，依依不舍地告别“石老人”踏上返程。日出日落的美景未能拍到虽感无奈，但近距离观赏也能弥补不少遗憾，旅行不就是这样吗？",4.4,2017/04/18,0
681,浒苔太肆虐了，原本安排半天的行程，结果十分钟就离开了，根本没法下水,4.4,2015/07/24,2
682,最黑的海水浴场，各项收费标准都很贵。遮阳伞是按天收费的，360一天，一浴都是按小时收费的。绿藻很多。,4.4,2015/07/31,4
683,石老人海水浴场位于崂山区海尔路南端，大唐渔宴以东，是青岛市区最大的海水浴场之一，石老人海水浴场，左端海中巨石即为“石老人”。,4.4,2017/01/22,0
684,"从香港中路乘车去海滨雕塑园和石老人海水浴场，石老人海水浴场位于崂山区海尔路南端，大唐渔宴以东，是青岛市区最大的海水浴场之一，石老人海水浴场，左端海中巨石即为""石老人""，成为集度假、观光旅游、海上运动、沙滩运动、休闲娱乐为一体的综合性旅游度假海滩。
石老人海水浴场，左端海中巨石即为""石老人""。也可以在石老人村下车，步行前往海边观赏近景，但是不如远眺景观更美。这边比较清静，不像第一浴场附近人很多",4.4,2016/07/20,0
685,人多+水脏＋浒台，啤酒丶烧烤+气温还不错，,4.4,2015/08/06,2
686,此地游客太多，管理混乱。最好等人少的时候去，但那时候也不能游泳了！,4.4,2013/08/20,4
687,太差劲了，特别出租车司机拒载，乱开价。,4.4,2013/08/18,5
688,厕所是真隐蔽   连水都没有 真的无法评价,4.4,2018/08/14,0
